run_id,window_start_s,window_end_s,fault_name,fault_severity,altitude_ft,ambient_temperature_c,ambient_pressure_kpa,humidity_pct,throttle,engine_load,injection_command,injection_timing,rpm,cht,egt,oil_pressure,oil_temperature,fuel_flow,battery_voltage,alternator_current,injection_timing_deg,vibration_rms,vibration_std,vibration_kurtosis,vibration_crest_factor,vibration_peak_frequency,vibration_1x,vibration_2x,vibration_3x,rpm_residual,cht_residual,egt_residual,oil_pressure_residual,oil_temperature_residual,fuel_flow_residual,vibration_residual,rpm_z,cht_z,egt_z,oil_pressure_z,oil_temperature_z,fuel_flow_z,vibration_z,cht_slope,egt_slope,oil_pressure_slope,oil_temperature_slope,fuel_flow_slope,vibration_slope,cht_residual_slope,egt_residual_slope,oil_pressure_residual_slope,fuel_residual_slope,vibration_residual_slope,egt_residual_mean,egt_residual_std,cht_residual_mean,cht_residual_std,oil_pressure_residual_mean,oil_pressure_residual_std,fuel_residual_mean,fuel_residual_std,vibration_mean,vibration_kurtosis_mean,fault_class
3,100.99000000000001,129.99,NORMAL,0.0,3861.4166666666665,12.777666666666667,87.96212538955537,50.0,0.3433295424181993,29.805078963857202,0.3761630652972893,24.059977254509196,1939.706278202146,0.10481514182086296,519.0735328355164,3.998321554613883,-22.046126506190326,8.633934053907895,13.933772846772563,23.58323856045498,24.059977254509196,0.17303680590248768,0.04325920147562192,3.0,3.5,32.328437970035765,0.10382208354149261,0.03460736118049754,0.013842944472199015,-141.17869840830485,-8.03031512840609,-18.2265628127401,-0.045065965786736495,-43.08202448941755,-0.33135853252608705,-0.6134115669778778,-4.705956613610161,-4.015157564203045,-2.2783203515925123,-0.5633245723342062,-35.901687074514626,-0.5522642208768118,-5.1117630581489815,-0.1682976794924361,-0.4902030716938384,-0.0015597859072097394,-0.043701681064568024,-0.03845238299571688,-0.02838000613748897,-0.0203612059344632,-0.12066242517319097,-0.0004488408629836756,-0.00208070523311239,-0.011689505250300403,-15.632872872822569,1.057662950982307,-7.6896282092945505,0.2934968502778441,-0.03124707566432332,0.008280114269385056,-0.24733243680753603,0.061501243088745904,0.807980728528668,3.0,0
3,110.99000000000001,139.99,NORMAL,0.0,3555.861111111111,12.888777777777777,88.96448098673926,50.0,0.3496281417307977,30.69774109789147,0.3821467346442578,24.097768850384785,1913.520262829989,0.0,518.2568451387358,3.9830653709917296,-22.618379382339164,8.604667414987174,13.93196691467793,23.740703543269944,24.097768850384785,0.495753063541369,0.12393826588534225,3.0,3.5,31.892004380499817,0.2974518381248214,0.0991506127082738,0.03966024508330952,-119.2154141206513,-6.780106644669703,-15.522142599118979,-0.054285984739097515,-43.32628410398598,-0.40658063895653207,-0.0944806234811833,-3.9738471373550435,-3.3900533223348517,-1.9402678248898724,-0.6785748092387189,-36.10523675332165,-0.6776343982608868,-0.7873385290098609,-0.11292525565710913,-0.3783756178010018,-0.0018659586467446587,-0.051466726293858164,-0.032402607605911564,-0.0005856763504329713,0.02748893420645991,-0.019174953162450947,-0.0007735544363999185,-0.00497116497732204,0.018821319251784777,-16.038358015400757,1.174281758353544,-7.527285260989694,0.40002491396598927,-0.03610167308764208,0.00825180607432087,-0.2778525534608746,0.059025559172696196,0.7910918455377968,3.0,0
3,120.99000000000001,149.99,NORMAL,0.0,3250.305555555555,12.999888888888888,89.97606553492501,50.0,0.31455840731899676,27.93262064791087,0.3488304869530469,23.88735044391398,1878.3324606277306,0.0,511.7369255365015,3.9767070395911515,-23.075855389192153,8.09996633321032,13.929540169698464,22.86396018297492,23.88735044391398,0.37538816952561455,0.09384704238140364,3.0,3.5,31.305541010462175,0.22523290171536872,0.07507763390512291,0.030031053562049163,-108.2147157320851,-5.268981634522081,-17.878136393703073,-0.045984221945442716,-43.45691266467823,-0.30990205732071807,-0.3739956956977664,-3.6071571910695033,-2.6344908172610406,-2.234767049212884,-0.574802774318034,-36.21409388723186,-0.5165034288678635,-3.116630797481387,-0.058692839941254134,-0.4089226869905379,-0.001563062159067785,-0.044251566188166676,-0.026679883880541353,-0.023958371642357878,0.08214434314595583,-0.03527236836345272,-0.0002880705356053929,-0.001041209284443075,-0.015694175051161628,-16.648276990169144,1.3552248373348785,-6.94255188448748,0.8353251741593696,-0.04077135094765271,0.008773398493581521,-0.30018005352407545,0.05962004599752845,0.7155314624721817,3.0,0
3,130.99,159.99,NORMAL,0.0,2944.7499999999995,13.111,90.99694390119801,50.0,0.30756907318568055,27.6218561050292,0.3421906195263965,23.845414439114084,1818.9477383173846,0.0,509.16287648557824,3.949560706910213,-23.699331573306463,7.830388437456937,13.925444671608096,22.689226829642013,23.845414439114084,0.2093034573955047,0.05232586434887618,3.0,3.5,30.315795638623076,0.12558207443730282,0.041860691479100945,0.016744276591640378,-157.30453615324518,-3.802716031222178,-16.34471727751105,-0.05338679782793765,-43.757301052412345,-0.3513762772457847,-0.7543058796421482,-5.243484538441506,-1.901358015611089,-2.0430896596888815,-0.6673349728492206,-36.46441754367696,-0.5856271287429745,-6.285882330351235,-0.03380708405166658,-0.43075895099460887,-0.0019292078797996362,-0.04768417133581989,-0.044613343851750135,-0.026644545564191397,0.10741651998059533,-0.044548871103667884,-0.0003951479924761377,-0.0005251612098880957,-0.01694960301132761,-17.081129230111916,1.3195366031874864,-5.87909143586334,1.2110222597881486,-0.04686400731789419,0.008702023113781597,-0.33156047660354676,0.05650260986485384,0.7370814479048209,3.0,0
3,140.99,169.99,NORMAL,0.0,2639.1944444444443,13.222111111111111,92.02718126785986,50.0,0.2955320932440613,26.841337789727405,0.3307554885818582,23.77319255946437,1787.116207803671,0.0,502.03189199903903,3.9351706045325368,-24.39628187751556,7.58985164062552,13.923249393641633,22.388302331101535,23.77319255946437,0.5662736085124543,0.14156840212811359,3.0,3.5,29.785270130061182,0.3397641651074726,0.11325472170249087,0.04530188868099635,-123.89207923990853,-2.386295064282264,-19.44175048811786,-0.061500224128211656,-44.1358810103768,-0.3885038653585129,-0.37743416310742683,-4.1297359746636175,-1.193147532141132,-2.4302188110147327,-0.7687528016026457,-36.77990084198067,-0.6475064422641882,-3.1452846925618902,0.0,-0.4416251659561131,-0.001611639883387994,-0.05042119880194657,-0.029095099866791627,-0.011419238188896659,0.14162047809223258,-0.04450106958803986,-0.0004568131759121593,-0.0013926916241620605,-0.02192280840800249,-17.703797891711464,1.3001602000473365,-4.479555942939175,1.2846133781814888,-0.05101350845062333,0.006841316374148358,-0.3448432566171714,0.04688335853575669,0.6669540839059881,3.0,0
3,150.99,179.99,NORMAL,0.0,2333.6388888888887,13.333222222222222,93.06684313327932,50.0,0.28951172374411527,26.59160343344572,0.32503613755690947,23.73707034246469,1747.438006692978,0.0,501.7455918658776,3.9174396501439412,-24.693606164330138,7.407679821525712,13.920512965978826,22.237793093602882,23.73707034246469,0.7990333321800761,0.19975833304501903,3.0,3.5,29.1239667782163,0.47941999930804563,0.15980666643601524,0.0639226665744061,-147.26569472741699,-0.9511206711077281,-15.523400914080867,-0.05810079608656871,-44.11925414113661,-0.35859726443929496,0.1366876356299409,-4.9088564909139,-0.47556033555386407,-1.9404251142601083,-0.7262599510821088,-36.76604511761384,-0.597662107398825,1.1390636302495076,0.0,-0.37005090979873784,-0.0016127660348478864,-0.05715654282004875,-0.026925962799401612,-0.008093314699023638,0.13946970882794213,0.029226697308426235,-0.00032071032085402665,-0.0005553977806572518,0.0005753716642358538,-17.94288817988047,1.599512941236477,-3.032698890896662,1.2705922841941177,-0.05508911436805451,0.005492972686547243,-0.3558946166420686,0.03478870537634661,0.6362391030498772,3.0,0
3,160.99,189.99,NORMAL,0.0,2028.083333333333,13.444333333333333,94.11599531274368,50.0,0.25612812181165756,23.790528607834005,0.2933217157210747,23.536768730869944,1692.060341977313,0.0,496.07704396695095,3.8998451799995233,-25.277521556384286,6.919434870395506,13.916693816688092,21.40320304529144,23.536768730869944,0.5712396021989178,0.14280990054972945,3.0,3.5,28.201005699621884,0.34274376131935064,0.11424792043978356,0.04569916817591342,-159.40825392573652,0.4243430784278917,-17.131201470347776,-0.05966160936171594,-44.39408201627508,-0.32471850718144957,-0.13613849317133253,-5.313608464191217,0.21217153921394585,-2.141400183793472,-0.7457701170214492,-36.9950683468959,-0.5411975119690826,-1.1344874430944378,0.0,-0.3417995018546189,-0.0017650031151001796,-0.05336458618033966,-0.03348760091348725,0.003550748311811058,0.1363663849622898,0.05574087114843943,-6.525391138464028e-05,0.002078212204997776,-0.00139556261230727,-18.467836253882705,1.7169796552634744,-1.6062991460869127,1.2446874442101485,-0.05744257487791963,0.006001227359163972,-0.3540521916372458,0.03211998169015496,0.5971639878259392,3.0,0
3,170.99,199.99,NORMAL,0.0,1722.5277777777774,13.555444444444445,95.17470393931058,50.0,0.26766737818177694,25.142031554564124,0.30428400927268806,23.60600426909066,1634.490066133483,0.0,491.7379219282631,3.880043880574872,-25.999597031276906,6.9394988929820585,13.912723452836792,21.691684454544422,23.60600426909066,0.21697750330634777,0.05424437582658694,3.0,3.5,27.241501102224717,0.13018650198380866,0.043395500661269557,0.017358200264507823,-170.50707665137065,1.765054640740707,-17.46414382309456,-0.06385964140934375,-44.812175153312594,-0.36166826145256614,-0.23837142408204667,-5.6835692217123555,0.8825273203703535,-2.18301797788682,-0.7982455176167969,-37.34347929442716,-0.602780435754277,-1.9864285340170558,0.0,-0.27768540081462256,-0.001750659288867847,-0.05391482145852914,-0.019862334768056687,0.0036116460538012205,0.1334593409131462,0.11681492048900471,-0.00033726137021051393,-0.000867374264217761,0.007145691995933894,-18.561492415951665,1.736918504151734,-0.20356106329417314,1.2219652341257816,-0.06140766515194844,0.00527146047607764,-0.3606397391384886,0.027038148738219546,0.5188779865413194,3.0,0
3,180.99,209.99,NORMAL,0.0,1416.9722222222226,13.666555555555556,96.24303546466052,50.0,0.24958416483936172,23.706624848805692,0.2871049565973936,23.49750498903617,1587.6295915886067,0.0,486.5481780399579,3.8572364824852916,-26.337498118288224,6.622100683877181,13.909491695971628,21.239604120984044,23.49750498903617,0.7499098671626416,0.1874774667906604,3.0,3.5,26.460493193143446,0.44994592029758496,0.14998197343252834,0.059992789373011335,-183.5495518696273,3.053014973444321,-18.77591346509564,-0.07279677696421682,-44.85133754900353,-0.382343437363339,0.16941861947583114,-6.118318395654243,1.5265074867221604,-2.346989183136955,-0.9099597120527103,-37.37611462416961,-0.6372390622722317,1.4118218289652595,0.0,-0.386498414887213,-0.0021878932800322233,-0.05872450096885053,-0.024864962337853846,-0.0038145393051070156,0.1288867612369477,-0.001568928151776087,-0.0005145433371912756,-0.0011847178466284506,0.0057069833904728196,-18.8489581145083,1.4296116349593864,1.1594108309563842,1.181101821777525,-0.06569827868342179,0.006238973339057209,-0.3685183436764173,0.029832071150421392,0.4942600284195311,3.0,0
3,190.99,219.99,NORMAL,0.0,1111.416666666666,13.777666666666667,97.3210566599494,50.0,0.24444251560348496,23.478316221216208,0.2822203898233107,23.46665509362091,1545.7861987924914,0.0,478.5072248910266,3.840341665164446,-26.961411986970838,6.482584237968124,13.90660594474431,21.111062890087123,23.46665509362091,0.7545096921487401,0.18862742303718502,3.0,3.5,25.76310331320819,0.45270581528924403,0.15090193842974803,0.06036077537189921,-191.6659077921388,4.362392084716711,-22.78621175565769,-0.07479704598773429,-45.18075100326462,-0.3826918552032694,-0.005594490053681733,-6.388863593071293,2.1811960423583554,-2.848276469457211,-0.9349630748466786,-37.65062583605385,-0.6378197586721157,-0.04662075044734778,0.0,-0.5876840173565464,-0.0018916094485017668,-0.06273265164520012,-0.013807683833099441,0.0036106470055792816,0.12589107824587767,-0.2070415555371388,-0.0002601528867728131,-0.0006337898377860066,-0.008562204224652188,-19.380448771868974,1.6924581810767885,2.486125104091647,1.1429666135059917,-0.07143707875820927,0.00701436503685982,-0.3794161514301836,0.027953013843257577,0.4547393441373265,3.0,0
3,200.99,229.99,NORMAL,0.0,805.8611111111104,13.888777777777777,98.40883461666189,50.0,0.21751675273833454,21.12565521498159,0.2566409151014178,23.305100516430006,1516.1382087297366,0.0,476.39946972334553,3.8293141792853267,-27.288182817887353,6.159778883483949,13.904561255774466,20.437918818458364,23.305100516430006,0.6791255074998086,0.16978137687495215,3.0,3.5,25.268970145495608,0.40747530449988517,0.13582510149996171,0.05433004059998469,-160.30340999999567,5.6761415266966235,-20.785707494885173,-0.07578956778298851,-45.21774678645494,-0.3436996739576923,0.08172216417089395,-5.3434469999998555,2.8380707633483118,-2.5982134368606467,-0.9473695972873564,-37.68145565537912,-0.5728327899294872,0.6810180347574496,0.0,-0.4723329499111609,-0.001678582814019247,-0.0453143938694969,-0.016464093320306596,0.013510990083054723,0.12503879863223935,-0.08856658777581666,-0.0002941185012422872,-3.262974673926185e-05,-0.0011116615680837772,-19.773213620900158,1.611893297486738,3.7938976665556714,1.1465336969067081,-0.07738798136673715,0.006573676464831715,-0.3872367781207541,0.0257227678727965,0.5337038574300784,3.0,0
3,210.99,239.99,NORMAL,0.0,500.30555555555475,13.99988888888889,99.50643674746514,50.0,0.1892750961698866,18.58780200828937,0.22981134136139225,23.13565057701932,1422.8386319955403,0.0,472.3975229770487,3.794201655031012,-27.611773811731744,5.744247174105388,13.89812680220659,19.731877404247165,23.13565057701932,0.47307523287505443,0.11826880821876361,3.0,3.5,23.713977199925672,0.28384513972503267,0.0946150465750109,0.037846018630004356,-205.8444350478394,7.1614206631237165,-19.86954363517458,-0.0846900860695663,-45.255213700311714,-0.32978476339471463,0.13259273179385783,-6.861481168261313,3.5807103315618583,-2.4836929543968225,-1.0586260758695787,-37.7126780835931,-0.5496412723245244,1.104939431615482,0.0,-0.36748250613180555,-0.002139235034362382,-0.059953053044827696,-0.024135518624205245,0.004066595322836051,0.13197067713793895,0.0521005704772108,-0.000306079300150186,0.0014322863025764871,0.00296005754497324,-20.50555123321884,1.5737667034186733,5.121956924920911,1.18678078491766,-0.07843543735125122,0.006581346929994535,-0.3619828356086661,0.047883303701293685,0.555311602356992,3.0,0
3,220.99,249.99,NORMAL,0.0,500.0,14.0,99.50753928918033,50.0,0.2204197801935724,21.646612324425757,0.25939879118389375,23.322518681161434,1399.6849127142793,0.0,471.62603218330145,3.795921061445794,-28.084725203029183,6.038892253003817,13.896529993980296,20.510494504839308,23.322518681161434,0.5544295958388127,0.13860739895970317,3.0,3.5,23.32808187857132,0.3326577575032876,0.11088591916776254,0.044354367667105016,-184.0193814995066,8.371002062244528,-16.840412780074132,-0.07400259487708327,-45.45138948579895,-0.33506609134873777,-0.15656372237786442,-6.133979383316887,4.185501031122264,-2.1050515975092665,-0.9250324359635409,-37.87615790483246,-0.5584434855812297,-1.3046976864822035,0.0,-0.27686833497407215,-0.0012130233414497482,-0.03764938060950141,-0.003309323560072978,-0.0037996411416628276,0.12829780549947647,0.13350357394568657,0.0004935499739469496,0.0020836549641120843,-0.004102011984270134,-19.851534807207752,1.700324102671594,6.4798676746841615,1.2061037441462272,-0.07823087834552386,0.00666160150846885,-0.3381644816909237,0.044376659808572964,0.5467452238978976,3.0,0
3,230.99,259.99,NORMAL,0.0,500.0,14.0,99.50753928918033,50.0,0.2184818826273716,21.456298563550224,0.257557788496003,23.31089129576423,1402.921876546936,0.0,470.89428657166076,3.7966187472523405,-28.71393403013477,6.0240392510630265,13.896753232865306,20.46204706568429,23.31089129576423,0.6567744350564404,0.1641936087641101,3.0,3.5,23.382031275782264,0.3940646610338642,0.13135488701128809,0.052541954804515234,-148.7834311648885,9.43212210678935,-14.329545521739249,-0.05329162895384343,-45.81077368508248,-0.23809797489859097,0.5321671562268813,-4.9594477054962836,4.716061053394675,-1.791193190217406,-0.6661453619230429,-38.17564473756874,-0.3968299581643183,4.434726301890677,0.0,-0.08709165264462702,-0.0009199737343036585,-0.051473342535633175,-0.0022753116390509475,-0.0004062894443174018,0.12060628512204152,0.29674904235852184,0.0006797350000399641,0.0029422945293390216,0.004880078917204626,-18.264975683683982,2.8448921475908038,7.770508694566282,1.1062477751149429,-0.07105546181869517,0.009266446122554048,-0.2919534790929247,0.03833067398916209,0.4485957491650112,3.0,0
