timestamp,simulation_time,engine_id,operating_mode,throttle,rpm,crank_angle,mean_torque,instant_torque,load_torque,friction_torque,net_torque,cylinder_1_torque,cylinder_2_torque,cylinder_3_torque,cylinder_4_torque,cht,egt,oil_temperature,oil_pressure,oil_pressure_psi,fuel_flow,fuel_flow_lph,fuel_pressure,vibration
1788199855.420735,0.4,AEROTWIN-4-001,IDLE,0.15,1036.57106779164,235.7346422076545,23.167629719829083,40.83028056765464,15.991628696607453,2.1482990148090577,22.69035285623813,-1.3045851350404518,-0.21047495764661514,42.55581561798832,-0.21047495764661514,27.670315952927666,546.2958235314338,24.98374821166344,373.72919218436004,54.204934576035214,0.0009935538737322162,4.967769368661081,322.42705098312484,0.37197969819561966
1788199855.4207604,0.41000000000000003,AEROTWIN-4-001,IDLE,0.15,1040.3223420382176,297.9289062751529,23.22374827951925,26.358859879028124,16.33122010159711,2.1709893676652956,7.856650409765717,-1.3980845382128173,-0.21098478759541942,28.17891399243178,-0.21098478759541942,27.72689094861691,545.3076726864873,24.983374575733944,374.2721768804461,54.28368799038615,0.0009960719856362224,4.980359928181112,322.42705098312484,0.11802134579037715
1788199855.4207854,0.42,AEROTWIN-4-001,IDLE,0.15,1031.4278965992899,360.34824679744594,23.24308314389385,0.0,16.449636947718574,2.1788460180750615,-18.628482965793637,0.031518328684051154,-0.009625773790628279,-0.2111604423693242,-0.2111604423693242,27.78314025322405,544.3458333016272,24.98300234876413,374.4599231091163,54.310918327900005,0.0009969453856061249,4.984726928030625,322.42705098312484,0.47000624777745514
1788199855.4208174,0.43,AEROTWIN-4-001,IDLE,0.15,1043.4922226836068,422.23392059340335,23.197158620869015,43.59724340329002,16.169560403512687,2.160217535109268,25.267465464668067,45.41731187242007,-1.398582021246227,-0.21074322394191125,-0.21074322394191125,27.8380972430889,543.4042279962005,24.98262730969102,374.0145470096846,54.24632186919063,0.0009948757565125482,4.9743787825627415,322.42705098312484,0.420028138866448
1788199855.4208448,0.44,AEROTWIN-4-001,IDLE,0.15,1044.976827379629,484.8434539544198,23.25938269744687,21.844868147909754,16.55003434299712,2.185485000573936,3.109348804338699,23.568167541571288,-1.300682350197525,-0.21130852173200473,-0.21130852173200473,27.893376739952295,542.4913332488742,24.98225645798857,374.6184658375528,54.33391304814698,0.0009976840133639742,4.988420066819871,322.42705098312484,0.08808718035732208
1788199855.4208694,0.45,AEROTWIN-4-001,IDLE,0.15,1037.2134790672148,547.5420635971975,23.26700436327962,2.5262358742279973,16.597160208542228,2.1885943493782745,-16.259518683692505,-0.21137776359285734,3.1570727676330668,-0.21137776359285734,-0.20808136621935464,27.94816518549097,541.6018971293864,24.981886261185032,374.6926857472112,54.34467775540402,0.000998030133297241,4.990150666486206,322.42705098312484,0.4263345902289388
1788199855.4208944,0.46,AEROTWIN-4-001,IDLE,0.15,1050.014324237963,609.7748723412304,23.22706292524334,45.33383106949104,16.351468806688295,2.172334830694582,26.810027432108164,-0.21101490072856371,47.24089115696039,-0.21101490072856371,-1.48503028601222,28.001770879366056,540.7313697636091,24.981513607500766,374.3043383304917,54.28835262277786,0.0009962215025837147,4.981107512918574,322.42705098312484,0.4500416482528088
1788199855.4209192,0.47000000000000003,AEROTWIN-4-001,IDLE,0.15,1049.017197718442,672.7757317955082,23.292807940068084,16.868333000017266,16.757565040841836,2.19914485812669,-2.0883768989512603,-0.2116121857930289,18.45651036003981,-0.2116121857930289,-1.1649529884364869,28.05575221592027,539.8880916584781,24.981145428339268,374.9443686078475,54.38118133414498,0.0009992054509384072,4.996027254692037,322.42705098312484,0.1759286797909494
1788199855.4209442,0.48,AEROTWIN-4-001,IDLE,0.15,1044.0051489557159,15.71676365861481,23.287707461358057,8.425599234225565,16.725753134607185,2.1970564812277393,-10.49721038160936,-0.21156584859524682,-0.21156584859524682,-0.42982050975506386,9.278551441171123,28.109066876201833,539.0654681660383,24.98077706319152,374.89456948765843,54.373958569351004,0.0009989727001535479,4.99486350076774,322.42705098312484,0.32356163374350083
1788199855.4209764,0.49,AEROTWIN-4-001,IDLE,0.15,1056.7200086300188,78.35707259595776,23.262016837928382,45.38280770698141,16.566308606658747,2.18655927084613,26.629939829476534,-0.2113324525619164,-0.2113324525619164,-1.5523810807634406,47.35785369286868,28.161425863902707,538.2612622400112,24.98040715170657,374.6441109701659,54.337632566890925,0.0009978035833493654,4.9890179167468265,322.42705098312484,0.4504601269559306
1788199855.4210033,0.5,AEROTWIN-4-001,IDLE,0.15,1053.1712750582121,141.7602731137589,23.327017625848086,11.753024459185053,16.972285460999416,2.2131892106756066,-7.43245021248997,-0.2119229764199823,-0.2119229764199823,-0.9837779254624764,13.160648337487494,28.21415050681554,537.4826106877096,24.980041729391235,375.27902299440296,54.42971893706222,0.001000772070048537,5.003860350242686,322.42705098312484,0.26621823359993807
1788199855.4210281,0.51,AEROTWIN-4-001,IDLE,0.15,1052.0010857082968,204.95054961725162,23.308933178674263,16.613400318256936,16.85848240112909,2.2057567604631165,-2.450838843335272,-0.6699555979909054,-0.2117586815266763,17.706873279301195,-0.2117586815266763,28.26603305932536,536.7219045383989,24.979675242207882,375.1019727135635,54.404039918429824,0.0009999426992035037,4.9997134960175185,322.42705098312484,0.18075349527698983
1788199855.4210613,0.52,AEROTWIN-4-001,IDLE,0.15,1063.5238648749448,268.07061475974945,23.30296012366833,43.15759812461375,16.821039950408206,2.2033059216197812,24.133252252585763,-1.5868829824856976,-0.21170441708466828,45.16788994126878,-0.21170441708466828,28.317259625494227,535.9797145330997,24.9793085076057,375.04356451577866,54.39556851023951,0.0009996693612345758,4.998346806172879,322.42705098312484,0.4110076705389705
1788199855.4210873,0.53,AEROTWIN-4-001,IDLE,0.15,1057.5399763565445,331.8820466522461,23.36156607065058,6.886358839656855,17.1915464719887,2.2274391738723667,-12.532626806204213,-0.7501855120901773,-0.21223684462939768,8.061018041005827,-0.21223684462939768,28.368760673571565,535.2610176118615,24.978945898143348,375.61814294159535,54.478904215963105,0.0010023640400007904,5.011820200003952,322.42705098312484,0.35216612259739266
1788199855.421112,0.54,AEROTWIN-4-001,IDLE,0.15,1060.885244485962,395.3344452336388,23.331189888335942,26.219854890909648,16.998635157399647,2.2149065470661626,7.006313186443839,27.563180555949174,-0.9194039032556994,-0.21196088089191328,-0.21196088089191328,28.419258004171276,534.5577235900034,24.978581370482154,375.31991517546214,54.43564985721868,0.001000963798134241,5.004818990671206,322.42705098312484,0.114246218789026
1788199855.4211442,0.55,AEROTWIN-4-001,IDLE,0.15,1069.950913404347,458.98755990279653,23.348187131589732,38.31535271123249,17.10634726839626,2.2219128602526066,18.987092582583628,40.310915860748324,-1.571332552162964,-0.21211529867643478,-0.21211529867643478,28.469438519454055,533.873445605033,24.97821815179436,375.48667965025845,54.459837043114184,0.0010017463670882476,5.008731835441238,322.42705098312484,0.3257067548107039
1788199855.4211712,0.56,AEROTWIN-4-001,IDLE,0.15,1061.8787371866063,523.1846147070573,23.39405123056505,2.7345305709517174,17.39995695420706,2.24089995283519,-16.906326336090533,3.6207179718771885,-0.46112346460732356,-0.21253196815907366,-0.21253196815907366,28.519713430006885,533.2101598563662,24.977858245174666,375.93808359367466,54.52530776825939,0.0010038700544968782,5.019350272484391,322.42705098312484,0.4255595089770472
1788199855.421197,0.5700000000000001,AEROTWIN-4-001,IDLE,0.15,1069.6826151502164,586.8973389382537,23.353227448358417,35.70679902286367,17.138401609705355,2.2239936264990994,16.344403786659218,-0.2121610893106621,37.29291088443045,-0.2121610893106621,-1.1617896829454506,28.56885325304601,532.5599967473228,24.977495674982674,375.5361858436228,54.46701732238736,0.001001978890568517,5.009894452842586,322.42705098312484,0.2799946836047279
1788199855.4212227,0.58,AEROTWIN-4-001,IDLE,0.15,1075.148818416456,651.0782958472666,23.392698045525215,31.079959087441758,17.39123170765829,2.2403380302857587,11.44838934949771,-0.21251967464577984,32.99224805245927,-0.21251967464577984,-1.4872496157259507,28.618001796743005,531.9294322351327,24.977135980109583,375.9247353182453,54.52337176108767,0.0010038071430203725,5.019035715101863,322.42705098312484,0.19853793636196324
1788199855.421258,0.59,AEROTWIN-4-001,IDLE,0.15,1065.6848855114436,715.587224952254,23.420217206803553,0.0,17.5694283060003,2.2517864196352564,-19.821214725635556,-0.21276968271197277,0.4782160369110452,-0.21276968271197277,-0.12278087692278258,28.666989083436,531.31697449429,24.976778361323245,376.1965559693216,54.56279608467847,0.0010050896051990652,5.025448025995326,322.42705098312484,0.47400822946692706
1788199855.421283,0.6,AEROTWIN-4-001,IDLE,0.15,1076.8742915493763,59.52831808294059,23.372505084959435,42.92848437153238,17.261481962087903,2.2319652049096206,23.435037204534854,-0.21233622417755155,-0.21233622417755155,-1.372562432032257,44.725719251919735,28.714764628746952,530.7157722257233,24.976417570876464,375.7257623189305,54.49451311521304,0.001002870181504677,5.014350907523386,322.42705098312484,0.4061359755787922
1788199855.4213166,0.61,AEROTWIN-4-001,IDLE,0.15,1078.1079544198806,124.14077557590316,23.42888208225741,22.46504453972824,17.62586682362557,2.2554002421141557,2.5837774739885124,-0.2128484019990219,-0.2128484019990219,-1.3212476266161015,24.211988970342386,28.762790602949362,530.1343954736013,24.97606086786707,376.28230199856785,54.57523251726828,0.001005494746803062,5.02747373401531,322.42705098312484,0.08106705380813767
1788199855.421343,0.62,AEROTWIN-4-001,IDLE,0.15,1070.1918352710084,188.82725284109597,23.435070778078796,3.3447770445885503,17.66627420035897,2.257984019588144,-16.579481175358563,-0.2450359865271667,-0.2129046255103024,4.015622282136322,-0.2129046255103024,28.810364707892056,529.5680818529412,24.97570475405193,376.34359105732517,54.58412175977233,0.001005784504002074,5.02892252001037,322.42705098312484,0.4158125904754681
1788199855.421368,0.63,AEROTWIN-4-001,IDLE,0.15,1082.7228975665307,253.03876295735648,23.39526612414736,45.894193804131284,17.407793766192402,2.2414045384127856,26.244995499526098,-1.5247341122680402,-0.21254300531213483,47.844013927023596,-0.21254300531213483,28.856858831289504,529.0125334503052,24.975345996056426,375.95006927875636,54.527046148052264,0.0010039265498201508,5.019632749100754,322.42705098312484,0.4577554453909113
1788199855.4213927,0.64,AEROTWIN-4-001,IDLE,0.15,1079.768171768488,318.00213681134835,23.458174145487693,13.897128519557805,17.81784222598169,2.2676495339123117,-6.188363240336196,-1.0694665436628616,-0.21311451665306005,15.392824096526788,-0.21311451665306005,28.90369666845852,528.4762442130046,24.97499182990119,376.5727397961595,54.61735703455538,0.0010068691242623017,5.034345621311509,322.42705098312484,0.23167285608130198
1788199855.4214277,0.65,AEROTWIN-4-001,IDLE,0.15,1077.2492695912592,382.7882271174576,23.443390821884783,14.70661074795093,17.720725960673718,2.2614611706719754,-5.275576383394764,15.751267226382831,-0.6186960543401745,-0.21298021204586343,-0.21298021204586343,28.94980535787207,527.9520958955803,24.974636761770036,376.4260494466464,54.5960813596427,0.0010061745702044788,5.030872851022394,322.42705098312484,0.21716996931136404
1788199855.4214528,0.66,AEROTWIN-4-001,IDLE,0.15,1088.575870548102,447.4231832929332,23.430763735267114,43.616707120370194,17.638143955307967,2.2561855942885805,23.722377570773645,45.6373150345742,-1.5948769210513232,-0.21286549657634005,-0.21286549657634005,28.99522527654355,527.439971756587,24.97428094976664,376.3009326013557,54.577934662635435,0.0010055828117882348,5.027914058941175,322.42705098312484,0.4174637968576904
